training_id,employee_id,course_name,category,start_date,end_date,duration_days,completion_status,score,cost_lkr,trainer,department,year
TRN762254,EMP010007,Leadership Fundamentals,soft skills,09-20-2022,"September 23, 2022",3,in progress,76,78249.23,internal,Mktg,2022
TRN854614,EMP007945,Presentation Skills,,06 Apr 2023,11 Apr 2023,5,Completed,69,71384.94,internal,IT,
TRN460426,EMP016769,Digital Transformation,technical,"January 15, 2020",2020-01-18,3,Completed,73,27077.71,Internal,Mktg,2020
TRN991136,EMP001602,Conflict Resolution,technical,05-21-2023,"May 30, 2023",9,In Progress,85,119012.03,,Engineering,2023
TRN292889,EMP955671,Power BI Basics,N/A,06-22-2020,,1,In Progress,57,112934.22,External,human resources,2020
TRN775901,EMP014284,Power BI Basics,Soft Skills,2023/04/09,17/04/2023,8,Dropped,66,29213.93,External,Law,2023
TRN577619,EMP013659,Presentation Skills,technical,"October 03, 2023","October 05, 2023",2,In Progress,95,13403.81,External,Finance,2023
TRN588870,EMP015273,Python for Analytics,,05-16-2024,"May 25, 2024",9,Completed,75,79338.82,online,PROCUREMENT,2024
TRN663004,EMP009475,Advanced Excel,TECHNICAL,"December 23, 2020",29 Dec 2020,6,In Progress,44,,Internal,Engineering,2020
TRN868481,EMP003602,Conflict Resolution,Soft Skills,27/06/2022,2022-07-04,7,completed,99,90511.23,EXTERNAL,Human Resources,2022
TRN282681,EMP004674,Python for Analytics,Technical,2024/05/11,16 May 2024,5,completed,73,39605.03,internal,Law,2024
TRN432057,EMP004421,Conflict Resolution,TECHNICAL,07-11-2020,"July 26, 2020",15,Dropped,64,42435.53,Internal,LEGAL,2020
TRN923420,EMP000744,Cloud Computing Basics,N/A,2024/04/26,10 May 2024,14,Dropped,52,,EXTERNAL,R&D,
TRN418849,EMP008273,Project Management,TECHNICAL,"September 06, 2023",2023/09/07,1,Completed,42,129062.27,External,Finance,2023
TRN104870,EMP017106,Advanced Excel,,25 Apr 2021,2021-04-27,2,Dropped,86,53585.99,EXTERNAL,Operatons,2021
TRN317144,EMP001766,Power BI Basics,Leadership,2020-01-18,2020/01/23,5 days,Completed,54,38825.99,External,Fiance,2020
TRN621982,EMP005676,Conflict Resolution,Soft Skills,2020/01/11,24 Jan 2020,13,Dropped,63,135904.8,internal,Proc,2020
TRN890246,EMP002547,Conflict Resolution,Soft Skills,"November 24, 2023",11-26-2023,2,In Progress,85,148916.1,internal,SALES,2023
TRN952284,EMP013498,Digital Transformation,Compliance,22 Mar 2024,2024-03-26,4,in progress,,19128.4,External,Human Resource,2024
TRN185860,EMP013666,Design Thinking,Soft Skills,"December 09, 2022",2022-12-10,1,,54,53603.86,Online,Legal,2022
TRN700291,EMP015166,Power BI Basics,soft skills,07-05-2020,07 Jul 2020,2,completed,88,76550.48,Online,R&D,2020
TRN141071,EMP017015,Digital Transformation,Leadership,03 Mar 2021,"March 09, 2021",6,completed,72,119031.27,,LEGAL,2021
TRN282821,EMP016665,Agile & Scrum,Technical,02/07/2020,2020-07-16,14,In Progress,53,30712.15,Internal,Research & Dev,2020
TRN187944,EMP005482,Design Thinking,soft skills,"March 22, 2024",31/03/2024,9 days,in progress,49,64077.46,External,HR,2024
TRN848707,EMP007178,Data Analysis,,08-06-2022,12/08/2022,6 days,completed,100,111624.83,,operations,2022
TRN653255,EMP006470,Data Analysis,Leadership,04-19-2023,2023/04/27,8,In Progress,,65460.48,External,Ops,2023
TRN571366,EMP001302,Cybersecurity Awareness,,06/02/2021,14 Feb 2021,8,Completed,,123201.13,internal,R&D,2021
TRN157098,EMP006536,leadership fundamentals,TECHNICAL,2020-11-10,21/11/2020,11,,85,101040.07,EXTERNAL,Customer service,2020
TRN785021,EMP015380,Negotiation Skills,Technical,2020/10/16,21 Oct 2020,5,completed,94,44101.07,External,Customer service,2020
TRN737061,EMP014762,Negotiation Skills,Technical,29/03/2020,2020/04/04,6,Incomplete,49,,,MARKETING,2020
TRN343700,EMP006624,Advanced Excel,soft skills,2023-05-03,05-10-2023,7,in progress,,73960.08,online,Sale,2023
TRN643847,EMP016705,Design Thinking,TECHNICAL,28/12/2022,2023/01/01,4,completed,,66304.77,internal,Admin,2022
TRN954957,EMP009028,Design Thinking,N/A,2020-09-18,2020-09-25,7,Completed,73,11844.87,Online,Administraton,2020
TRN331540,EMP012912,Customer Handling,soft skills,10-08-2022,10-12-2022,4,In Progress,,43422.58,Online,HR,2022
TRN517422,EMP008528,Time Management,Soft Skills,22 Dec 2023,"January 05, 2024",14,Dropped,95,14504.03,External,procurement,2023
TRN377374,EMP018192,Negotiation Skills,N/A,12-28-2020,01-11-2021,14,,44,,Online,Marketing,2020
TRN687418,EMP016991,Advanced Excel,Soft Skills,09-09-2023,"September 20, 2023",11,COMPLETED,57,145990.73,EXTERNAL,SALES,2023
TRN789004,EMP017234,HR Compliance,Compliance,2021/08/11,2021/08/18,7,,97,,External,ADMIN,2021
TRN786065,EMP004059,Emotional Intelligence,,03 Jul 2020,"July 10, 2020",7,Completed,54,17678.56,Internal,LEGAL,2020
TRN753682,EMP006624,Communication Skills,Technical,2021-09-08,09-19-2021,11,Completed,51,41214.98,internal,human resources,2021
TRN727567,EMP008359,Digital Transformation,Leadership,21 May 2024,2024/06/05,15,In Progress,42,109215.6,Online,Legal,2024
TRN551718,EMP980603,negotiation skills,Leadership,14/07/2020,"July 22, 2020",8,In Progress,87,145165.88,online,customer support,2020
TRN482793,EMP007601,Financial Acumen,,2023-12-30,,1,in progress,44,107263.99,,Human Resource,2023
TRN599012,EMP009469,strategic planning,Leadership,2022-11-05,13/11/2022,8,COMPLETED,,137620.01,Internal,OPERATIONS,2022
TRN703867,EMP008748,Six Sigma Green Belt,N/A,"August 18, 2022",,6,In Progress,42,135256.85,online,Finance,2022
TRN285370,EMP008809,Leadership Fundamentals,Soft Skills,05 Mar 2021,03-19-2021,14,in progress,,30052.1,internal,it,2021
TRN371820,EMP015556,Time Management,Technical,09-16-2021,2021/09/23,7,Completed,55,93489.62,online,SALES,2021
TRN189123,EMP017005,negotiation skills,,12/09/2021,2021-09-23,11,Completed,56,,internal,customer support,2021
TRN152399,EMP012806,Project Management,,2023-12-04,16/12/2023,12,Dropped,61,84200.88,Internal,Engineerng,2023
TRN666506,EMP019106,Advanced Excel,N/A,07 Dec 2020,21/12/2020,14,Incomplete,55,105651.6,Online,Research and Development,2020
TRN917996,EMP009042,Negotiation Skills,soft skills,2023-01-27,08 Feb 2023,12,In Progress,95,105446.3,online,Operatons,2023
TRN782892,EMP006556,Cloud Computing Basics,TECHNICAL,03-24-2024,2024-03-25,1 days,,69,72048.77,,OPERATIONS,
TRN209059,EMP015815,Emotional Intelligence,soft skills,2024-03-04,2024/03/13,9,in progress,51,52503.31,Online,PROCUREMENT,2024
TRN617694,EMP006373,Strategic Planning,Soft Skills,13/03/2021,22 Mar 2021,9,Completed,44,18656.05,External,Engineering,2021
TRN282066,EMP000875,Advanced Excel,technical,2022-04-22,,1,Dropped,83,58645.54,internal,marketing,2022
TRN949678,EMP003086,risk management,soft skills,2021/05/13,,3,Completed,63,11587.09,,marketing,2021
TRN880924,EMP000930,Advanced Excel,Leadership,27/07/2020,29 Jul 2020,2,COMPLETED,47,78905.67,Internal,SALES,2020
TRN217880,EMP008923,Emotional Intelligence,Leadership,2020/12/24,2021/01/06,13,In Progress,81,15013.94,,Information Technology,2020
TRN920846,EMP013354,Python for Analytics,Leadership,08 May 2021,2021-05-12,4,Completed,98,11402.92,online,Marketting,2021
TRN973646,EMP006548,Presentation Skills,N/A,2021/02/22,"February 27, 2021",5,in progress,74,24567.51,internal,Administration,2021
TRN741158,EMP009337,Leadership Fundamentals,technical,2022-02-09,02-14-2022,5,COMPLETED,98,,online,RnD,2022
TRN559407,EMP017646,Power BI Basics,Technical,"March 24, 2022",2022/04/08,15,,71,103583.74,Online,Procurement,2022
TRN827926,EMP015114,Risk Management,Compliance,17 Nov 2022,26/11/2022,9,,45,142082.82,online,Proc,2022
TRN666752,EMP000724,Risk Management,Leadership,"December 07, 2020",2020/12/21,14,completed,56,27392.19,Online,human resources,2020
TRN865764,EMP010299,Agile & Scrum,Leadership,"July 24, 2022",2022-07-26,2 days,in progress,84,106773.37,External,Fin,2022
TRN232003,EMP013237,Emotional Intelligence,soft skills,"June 15, 2024",29/06/2024,14,Incomplete,72,39858.97,External,Marketting,2024
TRN749186,EMP004693,Strategic Planning,soft skills,2020/02/06,08 Feb 2020,2,COMPLETED,55,61891.52,,Humaan Resources,2020
TRN937026,EMP003903,Financial Acumen,TECHNICAL,03/11/2021,2021/11/11,8,Dropped,79,116171.23,EXTERNAL,Fiance,2021
TRN745800,EMP011911,Emotional Intelligence,Soft Skills,2021/10/13,24/10/2021,11,In Progress,63,128798.51,online,Procurment,2021
TRN666763,EMP012933,Project Management,Leadership,2022-09-08,"September 14, 2022",6,in progress,80,70415.92,Online,Engineering,2022
TRN549675,EMP015571,Leadership Fundamentals,technical,11-18-2020,25 Nov 2020,7,COMPLETED,50,19228.22,EXTERNAL,Enginering,2020
TRN754801,EMP019634,Conflict Resolution,technical,09/06/2020,06-15-2020,6,,44,75097.68,internal,Operatons,2020
TRN330462,EMP011802,Design Thinking,technical,09 May 2022,"May 10, 2022",1,completed,46,107804.95,,R&D,2022
TRN633841,EMP002250,Cloud Computing Basics,Soft Skills,2021/12/30,01-09-2022,10,Incomplete,100,56868.8,internal,Operatons,2021
TRN534554,EMP006163,Cloud Computing Basics,N/A,10 Sep 2021,11/09/2021,1,completed,82,91718.95,internal,Research & Dev,2021
TRN831839,EMP000940,Cybersecurity Awareness,Leadership,2021-11-17,12-01-2021,14,in progress,99,77901.33,,Law,2021
TRN483806,EMP003920,Cybersecurity Awareness,technical,2024-02-28,03-07-2024,8,Dropped,42,141134.72,online,Legal,2024
TRN519862,EMP003928,Agile & Scrum,TECHNICAL,2024-01-20,02 Feb 2024,13,COMPLETED,68,95904.75,,Administraton,2024
TRN806608,EMP003056,HR Compliance,,01/04/2023,2023/04/04,3,in progress,82,109334.52,,Mktg,2023
TRN426693,EMP019048,digital transformation,N/A,"July 19, 2020",2020/07/25,6,completed,59,141779.65,Online,Marketing,2020
TRN144199,EMP005408,Power BI Basics,Soft Skills,11-07-2022,2022-11-12,5,Incomplete,43,110451.44,Internal,Human Resource,2022
TRN547758,EMP014901,Digital Transformation,technical,"December 14, 2022",2022-12-15,1,Dropped,72,94186.71,Internal,Administration,2022
TRN359235,EMP003276,Six Sigma Green Belt,technical,01-15-2022,2022-01-21,6,Incomplete,48,42820.11,internal,sales,2022
TRN425834,EMP009760,Communication Skills,N/A,2022/06/30,2022/07/03,3,COMPLETED,42,106009.53,,Ops,2022
TRN740641,EMP019241,Strategic Planning,Compliance,"May 04, 2024",2024-05-08,4,completed,59,66749.16,EXTERNAL,Cust Support,2024
TRN456194,EMP003639,python for analytics,N/A,2024/04/23,24 Apr 2024,1,completed,82,57299.6,Online,Law,2024
TRN145014,EMP012010,SQL Essentials,soft skills,03-19-2021,,14,COMPLETED,87,39646.16,Internal,procurement,2021
TRN332991,EMP000771,Communication Skills,Soft Skills,2021/10/27,28 Oct 2021,1,Incomplete,83,12329.27,internal,Admin,2021
TRN297670,EMP015059,communication skills,technical,2023-09-13,09-17-2023,4,Dropped,56,11681.0,EXTERNAL,Customer service,2023
TRN344566,EMP007315,Python for Analytics,Leadership,"April 18, 2024","April 25, 2024",7,in progress,49,117408.97,EXTERNAL,Fiance,2024
TRN546924,EMP014866,customer handling,Technical,"June 22, 2022",28 Jun 2022,6,in progress,53,131074.69,EXTERNAL,Mktg,2022
TRN604337,EMP017881,Communication Skills,Leadership,05 Apr 2020,17 Apr 2020,12,,77,81007.25,Internal,Legal,2020
TRN389641,EMP008811,Cloud Computing Basics,soft skills,18 Jan 2023,2023-01-25,7,COMPLETED,42,7536.51,Online,procurement,2023
TRN618677,EMP003680,Cloud Computing Basics,Leadership,09/04/2022,2022/04/12,3,In Progress,,110599.66,online,Administration,2022
TRN160123,EMP000221,Power BI Basics,soft skills,2023/09/29,08/10/2023,9,completed,,68878.1,External,FINANCE,2023
TRN548968,EMP007075,Leadership Fundamentals,,09-01-2021,02 Sep 2021,1,COMPLETED,62,68061.82,Online,customer support,2021
TRN330898,EMP014689,Advanced Excel,technical,2020/12/05,10/12/2020,5,in progress,84,141653.5,online,Proc,2020
TRN169025,EMP019991,agile & scrum,N/A,25 Jun 2023,05 Jul 2023,10 days,Completed,57,98427.32,External,Cust Support,2023
TRN849610,EMP004052,Leadership Fundamentals,Compliance,05-29-2022,"June 11, 2022",13,Dropped,67,83365.13,online,customer support,2022
TRN143380,EMP007622,Negotiation Skills,TECHNICAL,"February 29, 2020",2020-03-03,3,,43,29192.22,Online,legal,2020
TRN189685,EMP019193,Data Analysis,Soft Skills,2021/02/19,"February 25, 2021",6,,43,72435.29,Internal,customer support,2021
TRN875599,EMP009861,Communication Skills,Compliance,2021-08-07,13 Aug 2021,6,Completed,96,42878.63,internal,it,2021
TRN406340,EMP005553,Risk Management,technical,2022-05-02,05-17-2022,15,COMPLETED,86,19645.43,online,Fiance,
TRN697650,EMP009761,Customer Handling,N/A,2021/04/22,2021/05/02,10 days,in progress,43,126383.03,External,Slaes,2021
TRN430913,EMP000314,Design Thinking,soft skills,03-26-2023,10/04/2023,15,Dropped,46,,External,Finance,2023
TRN626381,EMP002935,Presentation Skills,N/A,2023/09/28,,13,In Progress,93,24149.42,,Marketting,2023
TRN888964,EMP018273,Emotional Intelligence,Soft Skills,08/01/2024,2024-01-15,7,Dropped,96,53543.8,Internal,FINANCE,2024
TRN732037,EMP008329,Cloud Computing Basics,,2022-06-27,2022/07/06,9,Dropped,81,62974.91,internal,Research & Dev,2022
TRN279178,EMP008589,SQL Essentials,Technical,2023/09/11,22/09/2023,11,COMPLETED,40,132865.14,Internal,Operations,2023
TRN349965,EMP013263,Presentation Skills,Compliance,06 Mar 2023,18 Mar 2023,12,completed,,13896.15,External,Fin,2023
TRN864748,EMP010752,Cybersecurity Awareness,Soft Skills,22/11/2022,07 Dec 2022,15,Incomplete,74,107680.45,Online,H.R.,
TRN160200,EMP018562,Leadership Fundamentals,,03-21-2022,26/03/2022,5,in progress,64,108476.84,,admin,2022
TRN828563,EMP000875,Negotiation Skills,technical,13/06/2023,2023-06-14,1,Incomplete,60,80845.56,Internal,OPERATIONS,2023
TRN747479,EMP908339,Advanced Excel,Compliance,30 May 2024,09 Jun 2024,10,completed,51,99914.71,Online,Administration,2024
TRN767490,EMP003762,cybersecurity awareness,,26 Aug 2020,2020/08/31,5,Incomplete,,129940.25,online,FINANCE,2020
TRN713633,EMP015046,Risk Management,Compliance,2024-01-11,2024-01-20,9,Dropped,42,72616.7,External,Operations,2024
TRN160632,EMP013911,risk management,Compliance,08 Apr 2023,,5,Dropped,97,127033.57,internal,Operatons,2023
TRN170955,EMP002579,Design Thinking,technical,2020-12-13,"December 25, 2020",12,Incomplete,89,,Internal,Research and Development,2020
TRN769497,EMP002314,Strategic Planning,technical,05-13-2023,"May 28, 2023",15,,54,22859.12,,IT,2023
TRN105173,EMP004706,Emotional Intelligence,technical,2021/04/22,2021/05/03,11,in progress,88,135884.8,Internal,Operations,2021
TRN503346,EMP007770,Power BI Basics,TECHNICAL,2024/01/11,01-25-2024,14,completed,85,29270.72,External,Operatons,2024
TRN266583,EMP007396,Python for Analytics,Compliance,2021/01/26,"February 02, 2021",7,Completed,,123566.53,Internal,Fiance,2021
TRN198605,EMP018974,Cybersecurity Awareness,N/A,11-28-2022,"December 06, 2022",8,Dropped,43,142395.34,Online,Marketting,2022
TRN618150,EMP003479,Risk Management,TECHNICAL,12/09/2022,,2,COMPLETED,53,106726.37,External,finance,2022
TRN699221,EMP008450,Leadership Fundamentals,technical,2023-02-16,01/03/2023,13,in progress,53,114977.54,,operations,2023
TRN762705,EMP018985,Cybersecurity Awareness,soft skills,2020-01-09,2020-01-20,11,Incomplete,59,80376.83,internal,Admin,2020
TRN370557,EMP017306,Power BI Basics,technical,09/11/2022,11-10-2022,1,In Progress,79,60313.98,internal,Marketing,2022
TRN761028,EMP018145,Strategic Planning,technical,22 Mar 2024,"April 03, 2024",12,in progress,69,31624.91,External,Procurement,2024
TRN512526,EMP018942,Leadership Fundamentals,TECHNICAL,"December 29, 2022",2023-01-02,4 days,COMPLETED,,15929.39,online,ADMIN,2022
TRN415015,EMP005681,Risk Management,Technical,07/02/2022,2022/02/09,2,completed,,7358.48,internal,Administration,2022
TRN184731,EMP018314,Digital Transformation,TECHNICAL,15/07/2023,2023/07/28,13,in progress,43,46151.89,online,CS,2023
TRN610170,EMP017096,Python for Analytics,technical,"December 09, 2021",2021/12/15,6,In Progress,74,20968.93,online,Legel,2021
TRN400579,EMP009514,Cybersecurity Awareness,Leadership,02-26-2022,08/03/2022,10,,97,18675.16,External,R&D,2022
TRN989563,EMP003989,SQL Essentials,N/A,10 Jan 2024,"January 12, 2024",2,,84,115501.33,EXTERNAL,Enginering,2024
TRN838535,EMP014421,Cloud Computing Basics,Technical,04 Feb 2021,02-18-2021,14,Dropped,47,99559.58,External,Operations,2021
TRN938468,EMP004454,Risk Management,,2023/06/19,03/07/2023,14,in progress,62,131479.94,EXTERNAL,procurement,
TRN799795,EMP010304,Presentation Skills,N/A,26 Feb 2023,"March 08, 2023",10,In Progress,88,62832.53,online,Administraton,2023
TRN678958,EMP003096,Project Management,,2023-05-30,01 Jun 2023,2,Incomplete,89,96828.02,online,engineering,2023
TRN630646,EMP016815,Data Analysis,TECHNICAL,2022-12-22,"January 06, 2023",15,in progress,62,54630.48,,Proc,2022
TRN869630,EMP017988,Cybersecurity Awareness,Compliance,2024-02-05,20/02/2024,15,In Progress,96,108848.8,internal,marketing,2024
TRN324846,EMP006206,design thinking,Compliance,"November 30, 2022",12-14-2022,14,Incomplete,78,13426.08,online,FINANCE,
TRN985621,EMP014599,Customer Handling,,"July 14, 2024",07-17-2024,3,Completed,41,130107.38,EXTERNAL,IT,2024
TRN610610,EMP012839,six sigma green belt,N/A,2020/12/04,2020-12-16,12,In Progress,91,42344.02,Internal,Human Resources,
TRN865988,EMP000910,Strategic Planning,N/A,2021-03-23,26/03/2021,3,,66,,,Legal,2021
TRN222066,EMP016171,Project Management,soft skills,"September 21, 2020",2020/10/03,12,In Progress,46,18338.04,Online,Operations,2020
TRN383967,EMP019038,Power BI Basics,Compliance,2024/03/04,2024/03/17,13,completed,64,,,Admin,2024
TRN926853,EMP001689,Agile & Scrum,Technical,2021/09/28,2021/10/12,14,COMPLETED,42,13271.51,online,Operations,2021
TRN684366,EMP008708,Financial Acumen,,08 Aug 2020,"August 23, 2020",15,,91,113559.75,External,H.R.,2020
TRN953800,EMP004439,Six Sigma Green Belt,Soft Skills,03-10-2021,"March 19, 2021",9,Completed,71,78331.74,internal,Operations,2021
TRN883034,EMP011586,Risk Management,soft skills,2021-01-08,2021/01/15,7,Completed,97,89332.31,internal,Enginering,2021
TRN195260,EMP019537,Leadership Fundamentals,Technical,12-20-2021,27 Dec 2021,7,COMPLETED,90,32896.46,Online,IT,2021
TRN700291,EMP014925,Digital Transformation,N/A,2021/11/08,"November 12, 2021",4,Dropped,78,137975.94,Internal,MARKETING,2021
TRN228317,EMP014483,Agile & Scrum,technical,2021/01/11,2021/01/15,4,COMPLETED,65,119891.62,internal,Ops,2021
TRN693856,EMP010300,Project Management,,2020/01/02,03/01/2020,1,In Progress,65,20250.83,External,operations,2020
TRN376513,EMP019091,Leadership Fundamentals,,2020/08/23,2020/08/30,7,In Progress,92,13234.65,External,Ops,2020
TRN151230,EMP002094,Emotional Intelligence,Soft Skills,"September 20, 2020",2020-09-22,2,In Progress,98,83635.94,Online,Research & Dev,2020
TRN539793,EMP002422,Leadership Fundamentals,Soft Skills,"July 11, 2021",20/07/2021,9,Dropped,57,72161.91,External,Law,2021
TRN574662,EMP010955,Power BI Basics,TECHNICAL,18 Sep 2020,2020-09-26,8,completed,84,,Online,H.R.,2020
TRN708083,EMP018557,Data Analysis,,21 Jan 2020,2020/02/04,14 days,Dropped,82,132132.15,EXTERNAL,Sales,
TRN585467,EMP019862,Conflict Resolution,Soft Skills,28 Jan 2023,05 Feb 2023,8,COMPLETED,94,,EXTERNAL,Sales,2023
TRN847247,EMP010305,Negotiation Skills,Technical,2021-03-22,2021/04/06,15,Dropped,41,99355.92,online,SALES,2021
TRN824336,EMP016962,financial acumen,Leadership,"April 19, 2023",2023-04-20,1,In Progress,80,109203.8,Internal,Fiance,2023
TRN181833,EMP000762,Advanced Excel,Soft Skills,"September 08, 2021",2021-09-21,13,Incomplete,94,140152.23,Online,Sales,
TRN511549,EMP013301,SQL Essentials,Leadership,05-16-2024,26 May 2024,10,Completed,47,85105.83,Internal,Procurment,2024
TRN623800,EMP009027,Python for Analytics,,08-24-2023,08-31-2023,7,COMPLETED,62,75023.65,Internal,Marketting,2023
TRN474051,EMP002692,Emotional Intelligence,,06-05-2021,"June 15, 2021",10,in progress,87,110292.42,EXTERNAL,marketing,2021
TRN396164,EMP010358,Financial Acumen,N/A,07/05/2024,11/05/2024,4,Incomplete,85,116308.84,,Research & Dev,2024
TRN663571,EMP018598,SQL Essentials,Soft Skills,"August 08, 2020",08-23-2020,15,Incomplete,,82615.11,External,Finance,2020
