review_id,employee_id,review_period,review_date,reviewer_id,performance_score,rating_label,goals_achieved_pct,communication_score,teamwork_score,leadership_score,technical_score,comments,department,created_at
REV537277,EMP006293,Q4 2022,2023-07-13,EMP009686,2.2,1-Poor,100%,1.8,3.1,,3.5,Shows initiative,Admin,2023-07-13
REV509242,EMP018615,Q4 2021,2022/04/03,EMP006214,3.8 ,4 - Good,23%,2.7,2.0,2.9,3.9,EXCEEDED EXPECTATIONS,CS,04-03-2022
REV782081,EMP016526,Q3 2024,"February 05, 2022",EMP015153,2.5,3-Avg,,3.0,2.6,1.4,5.0,Outstanding leadership,CS,"February 05, 2022"
REV876601,EMP002250,Q3 2024,2022-10-19,EMP000949,,2-Below Average,95%,1.3,3.3,,3.1,Needs improvement,operations,"October 19, 2022"
REV992528,EMP950501,Q1 2024,06-05-2021,EMP001148,3.5,below average,86%,2.3,4.1,4.0,2.5,Meets expectations,Sale,05 Jun 2021
REV967958,EMP018591,Q2 2024,11-16-2021,EMP012453,1.8,poor,23%,3.6,3.7,2.3,1.2,Reliable and dedicated,legal,2021-11-16
REV974642,EMP000953,Q2 2023,"September 05, 2021",EMP001490,1.2,average,61%,3.5,3.0,4.9,3.4,Needs improvement,Enginering,09-05-2021
REV447794,EMP017104,Q2 2024,2022-08-17,,1.8,4-Good,51%,1.8,1.9,1.4,4.6,NEEDS IMPROVEMENT,r&d,"August 17, 2022"
REV739328,EMP012399,Q1 2024,"November 05, 2022",EMP004237,2.1,AVG,25%,3.5,4.6,3.3,2.4,Reliable and dedicated,RnD,11-05-2022
REV215178,EMP002087,Q1 2021,2022-07-03,EMP005186,4.8,Below Average,53%,1.8,3.8,2.0,3.3,NEEDS IMPROVEMENT,H.R.,03 Jul 2022
REV767162,EMP013715,Q3 2021,17/03/2024,EMP011333,1.5,4-Good,40%,1.5,1.9,,1.7,NEEDS IMPROVEMENT,Cust Support,2024-03-17
REV583204,EMP928349,Q2 2021,01 Oct 2022,EMP002343,1.9,4-Good,44%,1.2,1.2,2.3,4.5,Consistent results,Research & Dev,10-01-2022
REV448971,EMP002752,Q1 2023,05-24-2024,EMP015594,3.6,average,85%,3.5,4.8,,1.2,Reliable and dedicated,Human Resources,"May 24, 2024"
REV486526,EMP010577,Q2 2024,26 Feb 2024,EMP000325,1.3 ,GOOD,56%,1.2,4.5,4.8,3.8,,Humaan Resources,26 Feb 2024
REV425812,EMP015409,Q1 2024,16/02/2022,EMP018628,2.1,1-Poor,90%,3.8,2.0,1.1,4.8,Consistent results,OPERATIONS,"February 16, 2022"
REV656527,EMP011710,Q3 2022,2022-05-08,EMP009323,1.9,Average,52%,2.4,2.8,,,Reliable and dedicated,R&D,2022/05/08
REV477813,EMP000292,Q2 2024,2021/09/17,EMP003404,3.7,Below Avg,98%,2.3,4.8,,4.7,N/A,Research & Dev,17 Sep 2021
REV451235,EMP018577,Q3 2021,"September 21, 2021",EMP018928,3.3,3-Avg,64%,3.1,3.4,2.1,2.3,Shows initiative,OPERATIONS,2021-09-21
REV682212,EMP008765,Q22024,10-13-2021,EMP005646,2.0,good,63%,2.5,4.2,2.0,4.9,Shows initiative,Human Resource,13 Oct 2021
REV610290,EMP009644,Q4 2021,2023-08-05,EMP004322,,3 - Average,66%,1.4,3.6,3.6,4.5,Meets expectations,legal,2023-08-05
REV641302,EMP011691,Q4 2022,28 Aug 2022,EMP004711,4.8,average,94%,4.7,3.7,2.2,1.2,consistent results,r&d,"August 28, 2022"
REV542552,EMP004934,Q4 2022,13/05/2021,EMP000980,3.8,Good,62%,2.1,4.0,1.9,2.8,Reliable and dedicated,ADMIN,13/05/2021
REV741947,EMP003975,Q42022,2022-07-23,EMP012249,3.3,GOOD,88%,3.1,3.7,4.2,4.7,Exceeded expectations,IT,"July 23, 2022"
REV848929,EMP018669,Q3 2023,28 May 2024,EMP011481,1.4,AVG,,1.9,1.1,2.5,2.2,Room for growth,Law,05-28-2024
REV525663,EMP003896,Q3 2021,04-29-2021,EMP006872,4.0,3-Avg,87%,,2.3,2.5,1.8,consistent results,r&d,"April 29, 2021"
REV845403,EMP012332,Q3 2021,2021/09/14,EMP015661,4.3,EXCELLENT,97%,4.9,4.8,2.3,5.0,,Fiance,14 Sep 2021
REV268242,EMP007920,Q2 2022,09/05/2023,EMP011569,3.2,Excellent,54%,4.4,2.2,1.6,4.7,Meets expectations,CS,2023-05-09
REV956054,EMP010658,Q22023,2024-06-12,EMP002772,3.7,3 - Average,,2.5,4.0,2.6,1.8,N/A,Sale,06-12-2024
REV148132,EMP005001,Q3 2022,"December 31, 2022",EMP001901,3.2,3-Avg,39%,2.8,,2.8,2.8,Consistent results,Research and Development,2022/12/31
REV486198,EMP014511,Q3 2021,18 Oct 2023,EMP009165,2.9,Below Average,88%,3.3,3.4,2.4,2.9,Room for growth,Marketing,2023/10/18
REV292746,EMP015083,Q3 2024,"April 20, 2021",EMP001485,3.1,GOOD,84%,2.8,4.9,1.9,1.7,,R&D,2021-04-20
REV793860,EMP013619,Q3 2021,"May 15, 2023",EMP011482,4.9,good,79%,4.7,1.7,2.8,3.4,Meets expectations,engineering,"May 15, 2023"
REV882341,EMP017327,Q2 2021,2022-05-03,EMP010080,2.1,2-Below Average,97%,4.4,3.4,,2.2,,HR,2022/05/03
REV231183,EMP017717,Q3 2023,2021/11/24,EMP017024,3.3,Below Avg,32%,1.4,3.1,3.0,5.0,Meets expectations,SALES,24/11/2021
REV742697,EMP002189,Q2 2023,06/07/2022,EMP005784,2.2,4 - Good,84%,4.5,2.4,2.4,5.0,Struggles with deadlines,Legel,06 Jul 2022
REV599524,EMP018140,Q4 2022,02-12-2024,EMP015764,1.7,4 - Good,36%,3.5,3.0,,4.5,Shows initiative,Information Technology,"February 12, 2024"
REV395088,EMP000077,Q1 2022,19/06/2024,EMP011619,1.3,3 - Average,76%,3.9,4.7,1.8,2.1,,Administration,2024/06/19
REV145661,EMP004212,Q3 2023,"February 29, 2024",,,GOOD,53%,3.4,4.4,4.1,1.7,Meets expectations,sales,02-29-2024
REV247948,EMP002981,Q4 2022,2021-10-08,EMP015464,4.6,3 - Average,34%,4.0,4.4,3.9,4.8,Consistent results,Eng,08/10/2021
REV764607,EMP011692,Q2 2021,19 Jul 2024,EMP016436,4.9,BELOW AVG,29%,4.1,3.2,3.7,2.8,,OPERATIONS,19/07/2024
REV156369,EMP002130,Q32024,2024/06/25,EMP011757,3.5,Good,,4.1,2.9,2.9,2.0,EXCEEDED EXPECTATIONS,IT,06-25-2024
REV810940,EMP019251,Q3 2022,"April 16, 2022",EMP001254,1.5,good,64%,4.9,3.9,3.0,1.9,,FINANCE,16 Apr 2022
REV747607,EMP019397,Q1 2022,2022/01/02,EMP011263,2.5,below average,72%,4.2,4.1,,3.3,consistent results,R&D,01-02-2022
REV682766,EMP986633,Q3 2022,"May 25, 2024",EMP013354,,good,45%,4.9,4.2,4.6,1.2,Needs improvement,Customer Support,"May 25, 2024"
REV313390,EMP008635,Q4 2023,01-07-2024,EMP012463,2.8,GOOD,89%,1.5,2.8,,4.0,Great team player,Marketting,01-07-2024
REV398084,EMP005618,Q2 2024,20/03/2024,EMP008371,1.5,Average,21%,1.7,,4.6,4.1,,ENGINEERING,20/03/2024
REV899993,EMP001823,Q3 2024,13 Mar 2024,EMP011777,1.7 ,Below Average,45%,3.1,3.1,1.2,2.5,Shows initiative,Research and Development,03-13-2024
REV728203,EMP924911,Q2 2023,06-25-2023,EMP017158,2.4,excellent,86%,2.6,1.3,3.2,4.9,,R&D,25/06/2023
REV780957,EMP004340,Q42021,"March 17, 2022",EMP017026,3.3,Below Average,83%,3.6,3.8,4.0,2.3,NEEDS IMPROVEMENT,OPERATIONS,"March 17, 2022"
REV288811,EMP017495,Q1 2021,2021-08-23,EMP014680,,4 - Good,61%,3.2,4.8,3.1,2.6,good performer,R&D,23 Aug 2021
REV497430,EMP001807,Q3 2023,19/08/2022,EMP019201,2.6,3 - Average,84%,3.0,2.9,1.7,2.5,Outstanding leadership,IT,08-19-2022
REV882175,EMP002868,Q3 2021,2023-04-26,EMP017507,"""4.0""",Average,40%,4.9,3.2,1.8,2.7,Exceeded expectations,CS,26 Apr 2023
REV213347,EMP013538,Q3 2022,"September 28, 2024",EMP016676,2.6,below average,,3.1,1.8,3.0,4.8,Room for growth,Engineerng,28 Sep 2024
REV210828,EMP017751,Q1 2023,05-11-2024,EMP012686,4.8,AVG,43%,4.4,5.0,1.9,2.7,Reliable and dedicated,legal,"May 11, 2024"
REV555877,EMP006360,Q1 2023,13 Jan 2024,EMP014845,3.7,4 - Good,82%,3.2,2.1,1.0,2.6,Shows initiative,R&D,2024/01/13
REV273810,EMP008830,Q2 2021,02-19-2023,EMP002431,1.2,POOR,23%,1.0,1.8,3.7,3.8,Exceeded expectations,MARKETING,02-19-2023
REV666066,EMP001814,Q2 2022,15/09/2024,EMP012678,2.6 ,BELOW AVG,46%,3.4,2.6,1.1,1.8,Outstanding leadership,Procurment,2024-09-15
REV976408,EMP008246,Q2 2023,07 Dec 2022,,1.8,3-Avg,54%,,4.9,4.4,4.3,Consistent results,Finance,2022-12-07
REV649757,EMP008376,Q4 2022,2021/01/09,EMP018975,2.4,EXCELLENT,,,4.5,4.9,4.0,Needs improvement,procurement,01-09-2021
REV627478,EMP004918,Q3 2023,2021-03-18,EMP007104,4.8,AVG,65%,1.8,3.5,3.8,4.5,EXCEEDED EXPECTATIONS,ENGINEERING,"March 18, 2021"
REV656527,EMP011710,Q3 2022,2022-05-08,EMP009323,1.9,Average,52%,2.4,2.8,,,Reliable and dedicated,R&D,2022/05/08
REV882298,EMP002282,Q4 2021,2021-04-27,EMP011260,4.1,Good,50%,3.6,,4.9,2.1,good performer,H.R.,2021-04-27
REV534332,EMP013013,Q1 2023,2021-01-25,EMP002862,3.1,Good,25%,2.4,3.4,,1.6,NEEDS IMPROVEMENT,I.T.,25 Jan 2021
REV716706,EMP012280,Q4 2021,"October 11, 2021",EMP019408,,average,36%,3.6,1.5,4.4,4.0,good performer,Finance,11 Oct 2021
REV847458,EMP016192,Q3 2022,2023/02/08,EMP002872,3.7,below average,26%,1.4,1.1,4.3,1.2,Shows initiative,Research and Development,2023/02/08
REV438932,EMP008945,Q2 2021,01 Feb 2023,,4.7,average,29%,4.6,1.5,2.4,1.7,EXCEEDED EXPECTATIONS,H.R.,02-01-2023
REV303492,EMP011012,Q1 2021,13 Aug 2023,EMP006154,2.8,POOR,58%,2.3,4.7,1.4,4.3,NEEDS IMPROVEMENT,H.R.,2023/08/13
REV628018,EMP002674,Q4 2021,"November 10, 2023",EMP005306,3.3,5 - Excellent,70%,1.5,4.2,1.2,1.8,Reliable and dedicated,Marketting,10/11/2023
REV693423,EMP013830,Q22022,19/08/2021,EMP012931,4.7,good,72%,3.7,3.8,3.1,3.1,Exceeded expectations,Info Tech,19/08/2021
REV820583,EMP000442,Q4 2021,2022-04-12,EMP000107,2.6,good,48%,3.6,3.1,1.8,3.0,Shows initiative,Customer Support,"April 12, 2022"
REV547542,EMP013051,Q3 2024,18/08/2021,EMP011146,,average,29%,3.0,1.1,4.3,1.3,Good performer,procurement,2021-08-18
REV394785,EMP016552,Q3 2024,2023/05/16,EMP016822,,4 - Good,,3.1,1.0,4.6,2.0,good performer,sales,2023-05-16
REV867081,EMP000778,Q4 2023,2022/09/19,EMP017359,"""3.9""",average,45%,4.5,1.8,1.6,1.9,Outstanding leadership,Sales,2022/09/19
REV585520,EMP013878,Q2 2022,2021/08/14,EMP013429,1.8,GOOD,46%,3.7,2.3,4.3,2.5,Needs improvement,finance,14 Aug 2021
REV967605,EMP001223,Q3 2021,2023-05-09,EMP003498,1.8,Average,28%,3.3,5.0,2.0,1.7,Room for growth,I.T.,2023/05/09
REV716077,EMP013813,Q3 2021,02/04/2022,EMP018816,5.0,Good,71%,1.1,3.0,4.4,4.1,N/A,Customer Support,"April 02, 2022"
REV661397,EMP006046,Q22021,"May 12, 2021",EMP016726,3.4,3 - Average,33%,1.4,1.8,1.1,2.5,Struggles with deadlines,finance,2021-05-12
REV748160,EMP019788,Q4 2023,"November 29, 2022",EMP004668,3.7,3 - Average,28%,3.0,4.0,2.3,4.1,N/A,procurement,"November 29, 2022"
REV662809,EMP005068,Q2 2022,2021/07/25,,3.7,average,83%,3.3,2.6,3.4,1.4,Excellent communicator,FINANCE,"July 25, 2021"
REV143291,EMP008426,Q2 2021,11 Apr 2024,EMP016836,1.8,good,37%,2.1,1.4,3.9,3.7,EXCEEDED EXPECTATIONS,Engineering,11 Apr 2024
REV535158,EMP007055,Q4 2022,2022/04/07,EMP009298,1.5,Average,80%,4.0,3.6,4.9,2.7,Struggles with deadlines,r&d,2022-04-07
REV183637,EMP014029,Q1 2024,27/11/2023,EMP015266,1.7,4-Good,34%,2.9,1.8,1.1,4.8,,Cust Support,2023/11/27
REV541676,EMP009317,Q3 2024,"March 19, 2021",EMP001724,4.0,5 - Excellent,98%,4.7,4.0,3.2,4.0,Meets expectations,Engineerng,19/03/2021
REV214383,EMP009152,Q3 2024,"August 22, 2021",EMP009212,,GOOD,,2.1,4.1,4.6,4.7,good performer,Customer service,08-22-2021
REV291484,EMP954863,Q3 2021,2023/11/02,EMP009296,1.6,Average,86%,4.2,3.4,2.4,2.4,Great team player,customer support,11-02-2023
REV352163,EMP017098,Q4 2021,10-15-2023,EMP005384,3.2,4 - Good,62%,1.5,1.9,,4.7,Meets expectations,finance,"October 15, 2023"
REV393097,EMP018090,Q2 2021,12/08/2024,EMP006110,3.8,BELOW AVG,45%,3.6,4.1,,1.7,,Procurment,"August 12, 2024"
REV911145,EMP017076,Q2 2021,04 Sep 2023,EMP008935,1.6,5 - Excellent,33%,2.5,4.4,3.1,2.7,N/A,Legal,2023/09/04
REV884110,EMP013114,Q2 2023,12/07/2024,EMP003023,1.8,GOOD,26%,1.3,5.0,3.6,1.1,Room for growth,Research & Dev,2024/07/12
REV671785,EMP001931,Q4 2023,2023/12/26,EMP000074,2.2,average,21%,2.1,1.6,1.3,,Needs improvement,Human Resources,2023-12-26
REV595299,EMP012488,Q2 2024,07-13-2021,EMP019251,3.8,Poor,88%,2.4,2.4,4.2,2.1,Reliable and dedicated,Sale,13/07/2021
REV343586,EMP019236,Q3 2021,08/01/2022,EMP006116,1.9,3-Avg,77%,1.7,4.9,1.0,3.2,Consistent results,r&d,08/01/2022
REV756965,EMP004993,Q1 2024,08-24-2023,EMP006843,2.2,AVG,44%,1.6,3.7,1.9,1.1,Reliable and dedicated,engineering,2023/08/24
REV748037,EMP006968,Q1 2022,17 Dec 2023,EMP015816,1.1,excellent,82%,,3.0,2.6,2.1,,finance,2023/12/17
REV139430,EMP008948,Q1 2022,"September 19, 2024",,"""3.6""",3 - Average,22%,2.6,3.8,3.7,5.0,Reliable and dedicated,finance,19 Sep 2024
REV336949,EMP016014,Q3 2021,14/09/2021,,4.2,3 - Average,58%,3.3,,4.1,,Needs improvement,finance,2021-09-14
REV834150,EMP005155,Q4 2021,2023-06-17,EMP006132,1.5,AVG,78%,3.0,4.8,1.5,2.7,needs improvement,sales,06-17-2023
REV967768,EMP014581,Q4 2021,08-03-2022,EMP002099,4.3,Good,51%,3.4,2.7,2.3,3.8,needs improvement,Marketting,03/08/2022
REV357546,EMP005636,Q2 2021,26 Jun 2023,EMP014203,4.5,good,64%,3.5,3.9,1.4,1.9,Reliable and dedicated,Proc,2023/06/26
REV751651,EMP005242,Q2 2021,"February 25, 2021",EMP019438,2.5,3 - Average,38%,1.9,1.7,4.2,3.1,Reliable and dedicated,Sales,2021-02-25
REV399196,EMP001690,Q2 2023,02/03/2023,EMP002760,2.7,4 - Good,91%,2.0,2.2,3.6,2.5,needs improvement,Finance,"March 02, 2023"
REV501945,EMP011921,Q2 2024,2024/05/17,EMP017529,1.1,Below Avg,36%,4.0,4.1,1.7,4.2,NEEDS IMPROVEMENT,LEGAL,17 May 2024
REV218018,EMP009983,Q2 2024,2024/08/28,EMP007110,1.9,Good,54%,2.8,1.3,2.0,1.1,Exceeded expectations,Enginering,28/08/2024
REV147578,EMP015930,Q1 2022,"April 20, 2021",EMP010540,5.0,GOOD,76%,,1.6,3.8,5.0,Struggles with deadlines,Ops,20/04/2021
REV209102,EMP018467,Q2 2022,2021-08-13,EMP006075,4.6,EXCELLENT,68%,1.2,4.7,5.0,1.5,Excellent communicator,Slaes,13/08/2021
REV218934,EMP993939,Q4 2022,2023/09/08,EMP004811,2.2,4-Good,,2.8,1.2,3.9,1.1,,IT,08/09/2023
REV483033,EMP011053,Q1 2021,2023/07/19,EMP015111,2.4,2-Below Average,40%,,4.1,,2.4,Consistent results,CS,07-19-2023
REV702176,EMP013954,Q1 2021,2023/10/10,EMP004941,3.4,GOOD,95%,1.8,5.0,3.2,1.3,Consistent results,Law,2023/10/10
REV321302,EMP006572,Q3 2024,2021/07/18,EMP017452,4.5,4-Good,48%,,3.6,4.3,4.8,Outstanding leadership,H.R.,18 Jul 2021
REV733644,EMP018622,Q3 2024,12 Sep 2023,EMP009300,1.6,poor,83%,1.7,4.3,2.2,1.4,consistent results,OPERATIONS,12/09/2023
REV373052,EMP018507,Q3 2023,"February 18, 2022",,,4-Good,40%,1.3,4.6,4.9,4.5,Excellent communicator,Enginering,02-18-2022
REV248214,EMP014330,Q4 2021,01-22-2023,EMP001671,"""2.4""",POOR,79%,1.7,1.9,2.7,4.6,Outstanding leadership,R&D,22/01/2023
REV461143,EMP007333,Q2 2023,11 Feb 2021,EMP008737,2.4,BELOW AVG,45%,3.3,4.9,1.2,1.9,Needs improvement,Info Tech,11/02/2021
REV734248,EMP003981,Q4 2021,2021-01-21,EMP010137,2.1,3-Avg,42%,,3.8,3.2,4.1,Exceeded expectations,Fin,"January 21, 2021"
REV636651,EMP011948,Q4 2021,05/05/2022,EMP010451,1.0,5 - Excellent,28%,2.3,2.1,,4.0,Outstanding leadership,Admin,05 May 2022
REV798974,EMP003550,Q3 2023,23 Mar 2024,EMP017236,,3-Avg,35%,4.3,4.9,4.1,3.0,Excellent communicator,Operatons,2024-03-23
REV501247,EMP006137,Q3 2023,"June 09, 2024",EMP018746,2.4,Average,47%,5.0,2.5,3.4,,Excellent communicator,Ops,09/06/2024
REV978456,EMP003048,Q32022,2024/07/01,EMP016418,4.3,3 - Average,97%,4.8,4.4,,,Struggles with deadlines,r&d,"July 01, 2024"
REV812134,EMP010719,Q1 2021,"May 18, 2024",EMP002816,4.9,4 - Good,36%,4.0,3.0,3.5,1.9,Great team player,HR,05-18-2024
REV141646,EMP001098,Q1 2023,2022/07/12,,3.4,Average,31%,1.5,2.8,2.6,2.4,NEEDS IMPROVEMENT,sales,12/07/2022
REV855807,EMP975667,Q1 2022,06 Oct 2021,EMP014222,2.1,Below Avg,65%,4.5,3.8,3.4,3.0,,ADMIN,"October 06, 2021"
REV351805,EMP017974,Q2 2024,"November 10, 2023",EMP008011,3.2,3-Avg,59%,1.7,4.4,2.5,2.3,Excellent communicator,Operatons,10/11/2023
REV227041,EMP015758,Q2 2023,02/11/2021,EMP006979,3.6 ,AVG,77%,3.9,,3.1,2.1,Good performer,Research & Dev,2021/11/02
REV160577,EMP016608,Q3 2024,07-22-2023,EMP000117,1.3,3 - Average,59%,1.3,2.0,4.5,2.4,Struggles with deadlines,procurement,22 Jul 2023
REV751498,EMP007752,Q22023,18 Nov 2022,EMP017832,1.2,AVG,70%,3.8,,4.8,,,Procurement,2022-11-18
REV461403,EMP012410,Q4 2023,18 Sep 2021,EMP010462,1.9,Excellent,21%,1.2,2.1,4.2,4.1,Reliable and dedicated,Operations,"September 18, 2021"
REV991037,EMP925015,Q3 2023,2022/10/21,EMP015454,4.0,1-Poor,35%,4.1,4.3,3.8,3.5,Needs improvement,engineering,21/10/2022
REV927622,EMP017984,Q1 2023,02-26-2022,EMP017564,4.8,4 - Good,62%,4.5,2.8,,3.1,EXCEEDED EXPECTATIONS,Slaes,02-26-2022
REV424630,EMP010501,Q2 2022,26 Oct 2021,EMP019348,4.9,GOOD,54%,4.7,2.9,3.9,2.8,needs improvement,Marketting,26/10/2021
REV489654,EMP018235,Q2 2023,28/07/2023,EMP013858,4.0,4 - Good,88%,1.4,1.2,2.3,3.1,Needs improvement,Operations,"July 28, 2023"
REV655744,EMP017007,Q42021,01/06/2022,EMP004058,1.4,Below Average,52%,4.6,4.7,5.0,3.0,Struggles with deadlines,Sale,06-01-2022
REV781393,EMP015603,Q3 2021,2023/11/26,,2.7,Average,43%,3.7,3.6,3.3,3.0,Shows initiative,LEGAL,11-26-2023
REV112337,EMP016240,Q1 2023,29 Nov 2023,EMP010802,4.1,3-Avg,21%,2.5,3.6,3.5,2.4,Reliable and dedicated,Fiance,2023/11/29
REV206097,EMP012279,Q1 2021,2023/07/27,EMP015127,2.1,5 - Excellent,54%,4.8,3.7,3.8,2.7,Great team player,Eng,27 Jul 2023
REV866862,EMP000711,Q2 2023,2022/04/21,EMP016623,1.3,Average,56%,1.9,5.0,,5.0,Needs improvement,SALES,04-21-2022
REV139236,EMP001948,Q4 2021,03 Apr 2023,EMP008202,4.7 ,GOOD,39%,4.7,3.7,2.8,2.5,Outstanding leadership,Operations,04-03-2023
REV840273,EMP002181,Q1 2024,14/02/2021,EMP014106,1.6,3 - Average,69%,3.1,3.5,4.3,3.3,Consistent results,LEGAL,"February 14, 2021"
REV779915,EMP006802,Q1 2022,"February 01, 2024",EMP010288,,Average,35%,3.9,3.8,4.6,2.7,Struggles with deadlines,procurement,01/02/2024
REV793029,EMP005621,Q1 2021,2021-03-20,EMP019478,4.7,4 - Good,67%,2.6,3.0,,2.3,EXCEEDED EXPECTATIONS,LEGAL,2021/03/20
REV500824,EMP001457,Q2 2022,2021/04/03,EMP008299,3.1,poor,89%,4.2,2.6,1.6,1.5,Great team player,sales,"April 03, 2021"
REV623026,EMP007132,Q2 2024,04/06/2023,EMP011935,3.8,3-Avg,55%,1.8,2.5,3.7,2.0,Good performer,Procurement,2023/06/04
REV770990,EMP008954,Q1 2024,25 Mar 2024,EMP002956,4.2,5-Excellent,100%,1.2,3.1,4.9,,,Mktg,25/03/2024
REV977842,EMP014524,Q3 2024,23/01/2021,EMP004753,,EXCELLENT,67%,4.8,1.1,4.0,2.7,Exceeded expectations,Fiance,2021/01/23
REV563840,EMP011252,Q2 2024,2022/03/21,EMP011314,2.1,2-Below Average,21%,4.6,4.2,1.5,1.1,Good performer,Marketing,2022/03/21
REV757949,EMP008379,Q3 2023,"November 18, 2023",EMP003248,1.5,5 - Excellent,74%,1.9,4.4,3.4,1.0,Great team player,Fin,18 Nov 2023
REV609348,EMP018795,Q3 2021,12 Jan 2024,EMP013066,3.8,4-Good,83%,1.9,3.1,1.8,1.5,Excellent communicator,Humaan Resources,2024/01/12
REV567370,EMP005215,Q4 2021,16 Mar 2021,EMP016612,2.0,4-Good,35%,2.1,1.4,2.4,1.5,consistent results,customer support,2021/03/16
REV979433,EMP006721,Q3 2021,2023-12-28,EMP016269,2.1,good,93%,1.4,1.0,3.7,3.7,N/A,admin,"December 28, 2023"
REV171647,EMP016681,Q3 2023,09/04/2024,EMP017979,4.2,3-Avg,21%,2.1,1.2,1.6,2.1,Room for growth,Legal,04-09-2024
REV428266,EMP018500,Q3 2022,22/06/2024,,4.8,AVG,35%,4.4,2.2,2.1,1.0,Outstanding leadership,Operations,2024/06/22
REV932745,EMP013076,Q2 2024,20/01/2021,EMP009603,4.1,5-Excellent,31%,1.0,3.8,2.2,2.6,,Information Technology,20 Jan 2021
REV827834,EMP009005,Q1 2021,25 Oct 2021,EMP017248,3.0,Below Avg,97%,4.2,2.4,1.7,5.0,needs improvement,RnD,25 Oct 2021
REV937253,EMP003693,Q2 2022,"April 15, 2021",EMP018605,3.2,average,75%,4.3,3.7,2.5,1.2,Excellent communicator,r&d,15 Apr 2021
REV326755,EMP006425,Q4 2022,04-19-2022,EMP019128,4.7,EXCELLENT,71%,3.9,1.6,2.0,3.4,good performer,Marketting,2022-04-19
REV297326,EMP002296,Q4 2022,01 Sep 2023,EMP003907,1.6,3-Avg,,,1.5,1.2,4.7,Shows initiative,Legal,01 Sep 2023
REV896641,EMP006651,Q4 2021,2023/09/24,EMP019402,4.8,AVG,28%,4.7,3.0,2.0,2.9,,legal,2023/09/24
REV246323,EMP006530,Q3 2021,2023-12-02,EMP019887,3.5,average,24%,,4.0,2.7,2.4,good performer,Engineerng,02/12/2023
REV347455,EMP014261,Q1 2021,06-29-2024,EMP012464,1.0,AVG,100%,,1.1,4.0,1.3,Struggles with deadlines,Fin,"June 29, 2024"
REV324071,EMP012602,Q2 2024,2024-04-16,EMP003570,3.1,3 - Average,62%,3.8,1.7,2.7,2.4,needs improvement,marketing,2024/04/16
REV529359,EMP016778,Q1 2022,"March 07, 2021",EMP003271,4.1,excellent,20%,1.4,3.0,2.1,4.5,Shows initiative,Operatons,07 Mar 2021
REV787002,EMP019494,Q3 2021,2022/02/02,EMP004265,1.5,below average,96%,4.0,3.6,1.3,3.1,consistent results,Engineerng,"February 02, 2022"
REV505700,EMP016657,Q2 2023,01-06-2021,EMP006390,3.4,Excellent,76%,3.2,4.4,2.7,4.1,Room for growth,Fin,06 Jan 2021
REV804818,EMP008979,Q4 2023,03 Mar 2022,EMP019281,4.7,GOOD,20%,2.4,4.1,3.3,2.0,Great team player,SALES,03 Mar 2022
REV252077,EMP011415,Q1 2023,02-05-2021,EMP018184,3.0,3 - Average,37%,1.7,4.7,2.9,4.3,Consistent results,Sales,"February 05, 2021"
REV592676,EMP009812,Q3 2024,03/02/2022,EMP011793,4.3,good,43%,2.2,1.5,,4.9,Good performer,Customer Support,02-03-2022
REV634980,EMP003031,Q3 2022,12/09/2022,EMP006945,2.8 ,Good,70%,4.6,3.3,4.4,,,Operatons,2022/09/12
REV346113,EMP998972,Q4 2022,"September 14, 2023",EMP008419,4.7,Below Avg,68%,2.6,2.0,3.2,3.6,Great team player,marketing,"September 14, 2023"
REV107184,EMP002888,Q1 2021,23 May 2024,EMP014589,3.8,Good,61%,1.3,3.8,4.8,4.0,Exceeded expectations,Ops,23/05/2024
REV329244,EMP012714,Q4 2021,03/12/2022,EMP017986,3.7,Below Average,92%,2.0,4.8,1.0,4.8,EXCEEDED EXPECTATIONS,HR,03/12/2022
REV929370,EMP015963,Q2 2021,2021-08-05,EMP003424,1.1,3-Avg,48%,1.8,3.2,2.0,3.7,Room for growth,sales,05 Aug 2021
REV619202,EMP013314,Q3 2024,24 Sep 2023,EMP016019,"""3.4""",3 - Average,39%,1.3,,,3.2,consistent results,Human Resource,2023-09-24
REV857073,EMP008313,Q3 2023,04/10/2023,EMP001028,3.0,GOOD,41%,,1.8,2.9,3.9,good performer,ADMIN,2023-10-04
REV782404,EMP015625,Q2 2024,23/06/2023,EMP015295,1.2,EXCELLENT,60%,,3.0,1.8,1.3,Shows initiative,Operations,2023/06/23
REV964654,EMP005149,Q1 2022,"August 12, 2024",EMP013363,1.3,GOOD,29%,2.2,4.6,3.5,4.5,,Human Resource,2024-08-12
REV232393,EMP015513,Q2 2021,"December 09, 2023",EMP007265,3.0,3-Avg,85%,5.0,3.1,3.3,4.7,Meets expectations,PROCUREMENT,09/12/2023
REV330758,EMP005830,Q4 2022,05-17-2021,EMP006079,4.2,average,90%,3.0,3.6,2.7,3.1,Consistent results,Administration,2021/05/17
REV795287,EMP009291,Q4 2023,09 Sep 2024,EMP014813,3.4,Good,26%,2.6,5.0,1.4,4.3,Exceeded expectations,Customer Support,"September 09, 2024"
REV612181,EMP002651,Q4 2022,2023/07/24,EMP011226,3.7,3-Avg,35%,3.8,5.0,2.8,2.8,Consistent results,Procurment,07-24-2023
REV780001,EMP019133,Q2 2022,18/09/2023,EMP015584,2.3,below average,93%,4.8,1.6,3.6,3.9,,CS,09-18-2023
